
THERMOK with O2(aq)          switched with H2(aq)         


THERMOK with SO3--           switched with SO4--


THERMOK with SO4--           switched with SO3--


THERMOK with S2O3--          switched with SO4--


THERMOK with SO4--           switched with S2O3--


THERMOK with S2O4--          switched with SO4--


THERMOK with SO4--           switched with S2O4--


THERMOK with HS-             switched with SO4--


THERMOK with SO4--           switched with HS-


THERMOK with Fe+++           switched with Fe++


THERMOK with Fe++            switched with Fe+++

 File format and data suitable for TOUGHREACT V2.3+ (YMP)
 May needs component switching to avoid overdefinitions


!end-of-header     Do not remove this record!
'Temperature points:'   8    0.01   25.00   60.00  100.00  150.00  200.00  250.00  300.00
'Tin,beta'                             2.5664    2.2363    1.8980    1.6389    1.4362    1.3106    1.2213    1.1413
'Tin,beta'                        0.30338212E+02   -0.19410911E+03   -0.26304635E-01    0.10948803E+05   -0.47905900E+06
'TiO2glass'                        79.899  .000E+00    2  -2.0000 'H2O'  1.0000 'Ti(OH)4(aq)'
'TiO2glass'                          -11.7208  -11.7208  -11.7208  -11.7208  -11.7208  -11.7208  -11.7208  -11.7208
'TiO2glass'                      -0.61756572E-06   -0.11720796E+02    0.51258800E-09   -0.24215553E-03    0.15455735E-01
'Titanite'                        196.061    55.650    5  -2.0000 'H+'  -3.0000 'H2O'  1.0000 'Ca++'  1.0000 'H4SiO4(aq)'  1.0000 'Ti(OH)4(aq)'
'Titanite'                             2.1248    0.9821    0.0289   -0.4200   -0.3792    0.0544    0.6909    1.3958
'Titanite'                        0.11381437E+03   -0.74384661E+03   -0.76603971E-01    0.40663562E+05   -0.15276111E+07
'Tobermorite_11A'                 739.980   286.190    4 -10.0000 'H+'  -1.5000 'H2O'  5.0000 'Ca++'  6.0000 'H4SiO4(aq)'
'Tobermorite_11A'                     71.5844   65.5785   58.7825   52.6929   46.8058   42.1856   38.3638   34.9775
'Tobermorite_11A'                 0.21929645E+03   -0.13911962E+04   -0.20489990E+00    0.93412789E+05   -0.39911153E+07
'Tobermorite_14A'                 830.057   351.300    4 -10.0000 'H+'  5.0000 'Ca++'  3.5000 'H2O'  6.0000 'H4SiO4(aq)'
'Tobermorite_14A'                     67.9411   62.9436   57.3971   52.5544   48.0200   44.5806   41.8103   39.3765
'Tobermorite_14A'                 0.22098179E+03   -0.13964905E+04   -0.19780884E+00    0.90278438E+05   -0.38617542E+07
'Tremolite'                       812.406   272.920    5 -14.0000 'H+'  -8.0000 'H2O'  2.0000 'Ca++'  5.0000 'Mg++'  8.0000 'H4SiO4(aq)'
'Tremolite'                         2192.9695 2007.0470 1793.7390 1599.0891 1407.6071 1256.5216 1134.0677 1032.5195
'Tremolite'                       0.30755497E+03   -0.19564203E+04   -0.30716345E+00    0.70304106E+06   -0.49131957E+07
'Troilite'                         87.911    19.069    4   1.0000 'Fe++'  1.0000 'SO4--'  -4.0000 'H2O'  4.0000 'H2(aq)'
'Troilite'                           -53.8049  -50.1476  -45.9073  -41.9817  -38.0878  -35.0521  -32.7194  -31.0502
'Troilite'                        0.20242842E+03   -0.12936323E+04   -0.19288705E+00    0.56780894E+05   -0.38045357E+07
'Trona'                           226.027   107.000    4  -1.0000 'H+'  2.0000 'HCO3-'  3.0000 'Na+'  2.0000 'H2O'
'Trona'                                9.1015    9.2760    9.4406    9.5792    9.6840    9.6833    9.5113    9.0144
'Trona'                           0.26869675E+03   -0.17001083E+04   -0.25306274E+00    0.94283291E+05   -0.55387514E+07
'Truscottite'                    1167.600   478.730    4 -14.0000 'H+'  -14.0000 'H2O'  7.0000 'Ca++'  12.0000 'H4SiO4(aq)'
'Truscottite'                         84.7660   77.0691   68.2926   60.3558   52.6090   46.4641   41.3333   36.7524
'Truscottite'                     0.28941020E+03   -0.18441036E+04   -0.27336292E+00    0.12390840E+06   -0.54978348E+07
'Tsumebite'                       685.960   110.283    6  -3.0000 'H+'  1.0000 'Cu++'  1.0000 'H2O'  1.0000 'H2PO4-'  2.0000 'Pb++'  1.0000 'SO4--'
'Tsumebite'                          -66.1199  -66.1198  -66.1197  -66.1198  -66.1200  -66.1196  -66.1197  -66.1198
'Tsumebite'                       0.00000000E+00   -0.66119800E+02    0.00000000E+00    0.00000000E+00    0.00000000E+00
'U3O8'                            842.085   100.487    4  -6.0000 'H+'  2.0000 'H2O'  3.0000 'UO2++'  1.0000 'H2(aq)'
'U3O8'                                -8.6345   -9.6187  -10.6368  -11.4840  -12.2822  -12.9490  -13.6012  -14.3337
'U3O8'                            0.11122749E+03   -0.71125830E+03   -0.11681423E+00    0.35423265E+05   -0.14282481E+07
'Ulvospinel'                      223.592    46.820    3  -4.0000 'H+'  1.0000 'Ti(OH)4(aq)'  2.0000 'Fe++'
'Ulvospinel'                          19.7395   16.4032   12.8733   10.0240    7.6465    6.1107    5.0772    4.3013
'Ulvospinel'                      0.17482976E+03   -0.11413546E+04   -0.13633038E+00    0.70100156E+05   -0.29174120E+07
'UO3,gamma'                       286.028    39.236    3  -2.0000 'H+'  1.0000 'H2O'  1.0000 'UO2++'
'UO3,gamma'                            9.0219    7.7120    6.2280    4.8825    3.5501    2.4688    1.5401    0.6894
'UO3,gamma'                       0.43126235E+02   -0.27549027E+03   -0.45545891E-01    0.17398682E+05   -0.64782071E+06
'UO3glass'                        286.028  .000E+00    3  -2.0000 'H+'  1.0000 'H2O'  1.0000 'UO2++'
'UO3glass'                            15.2889   15.2889   15.2889   15.2889   15.2889   15.2889   15.2889   15.2889
'UO3glass'                        0.89781958E-06    0.15288894E+02   -0.74528101E-09    0.35200995E-03   -0.22465013E-01
'Uraninite'                       270.029    24.620    3  -2.0000 'H+'  1.0000 'UO2++'  1.0000 'H2(aq)'
'Uraninite'                          -17.9083  -16.9519  -15.7749  -14.6289  -13.4392  -12.4681  -11.6797  -11.0484
'Uraninite'                       0.25402862E+02   -0.16262944E+03   -0.25391680E-01    0.29785380E+04   -0.13123140E+06
'USiO4glass'                      330.114  .000E+00    5  -2.0000 'H+'  -2.0000 'H2O'  1.0000 'H4SiO4(aq)'  1.0000 'UO2++'  1.0000 'H2(aq)'
'USiO4glass'                         -32.2315  -27.8598  -22.7279  -17.9302  -13.0849   -9.1529   -5.8733   -3.0560
'USiO4glass'                     -0.33618867E+02    0.23497928E+03    0.36854389E-01   -0.27922788E+05    0.10108806E+07
'Valentinite'                     291.498    50.010    2  -3.0000 'H2O'  2.0000 'Sb(OH)3(aq)'
'Valentinite'                         -9.3810   -8.5159   -7.4138   -6.3426   -5.2448   -4.3576   -3.6362   -3.0541
'Valentinite'                    -0.15596915E+02    0.11132776E+03    0.79563278E-02   -0.12971082E+05    0.90297133E+06
'Variscite'                       157.984    61.953    4  -2.0000 'H+'  1.0000 'Al+++'  2.0000 'H2O'  1.0000 'H2PO4-'
'Variscite'                           -1.2456   -2.1576   -3.2950   -4.4298   -5.6923   -6.8766   -8.0780   -9.4121
'Variscite'                       0.17647429E+03   -0.11265909E+04   -0.18038017E+00    0.63321653E+05   -0.35238923E+07
'Vaterite'                        100.087    37.630    3  -1.0000 'H+'  1.0000 'HCO3-'  1.0000 'Ca++'
'Vaterite'                             2.8874    2.4267    1.8658    1.3206    0.7246    0.1615   -0.4367   -1.1739
'Vaterite'                        0.15026724E+03   -0.95509172E+03   -0.14733583E+00    0.53374275E+05   -0.29981311E+07
'Vivianite'                       501.607   185.096    4  -4.0000 'H+'  8.0000 'H2O'  2.0000 'H2PO4-'  3.0000 'Fe++'
'Vivianite'                          -11.3100  -11.3100  -11.3100  -11.3100  -11.3100  -11.3100  -11.3100  -11.3100
'Vivianite'                       0.14210855E-13   -0.11310000E+02   -0.20000000E-08    0.72759576E-11   -0.20000000E-01
'Vysotskite'                      138.464    20.650    4   1.0000 'Pd++'  1.0000 'SO4--'  -4.0000 'H2O'  4.0000 'H2(aq)'
'Vysotskite'                         -98.2734  -90.8062  -82.2114  -74.3333  -66.5814  -60.5335  -55.7918  -52.1573
'Vysotskite'                      0.20172312E+03   -0.12866994E+04   -0.19499739E+00    0.43963024E+05   -0.38003376E+07
'Wairakite'                       434.408   190.670    5  -8.0000 'H+'  -2.0000 'H2O'  2.0000 'Al+++'  1.0000 'Ca++'  4.0000 'H4SiO4(aq)'
'Wairakite'                           19.3707   15.5044   11.0445    6.9476    2.8316   -0.5865   -3.6119   -6.4631
'Wairakite'                       0.19647891E+03   -0.12610418E+04   -0.20278134E+00    0.76532257E+05   -0.34792553E+07
'Wavellite'                       411.986   181.493    4  -7.0000 'H+'  3.0000 'Al+++'  8.0000 'H2O'  2.0000 'H2PO4-'
'Wavellite'                           12.1491   12.1491   12.1491   12.1491   12.1491   12.1491   12.1491   12.1491
'Wavellite'                      -0.62858944E-06    0.12149104E+02    0.52162631E-09   -0.24653054E-03    0.15738205E-01
'Whitlockite_high'                310.177    97.620    3  -4.0000 'H+'  3.0000 'Ca++'  2.0000 'H2PO4-'
'Whitlockite_high'                    12.1507   10.2200    7.8065    5.3747    2.6516    0.1048   -2.4457   -5.2517
'Whitlockite_high'                0.33839693E+03   -0.21471592E+04   -0.34870570E+00    0.12228925E+06   -0.68313644E+07
'Whitlockite_low'                 310.177    97.620    3  -4.0000 'H+'  3.0000 'Ca++'  2.0000 'H2PO4-'
'Whitlockite_low'                     10.1316    8.3928    6.1996    3.9752    1.4715   -0.8816   -3.2533   -5.8889
'Whitlockite_low'                 0.33714783E+03   -0.21416895E+04   -0.34450198E+00    0.12205611E+06   -0.68892711E+07
'Wollastonite'                    116.162    39.930    4  -2.0000 'H+'  -1.0000 'H2O'  1.0000 'Ca++'  1.0000 'H4SiO4(aq)'
'Wollastonite'                        15.4403   14.0239   12.4038   10.9275    9.4670    8.2899    7.2935    6.3989
'Wollastonite'                    0.43168332E+02   -0.27314462E+03   -0.43517738E-01    0.18699878E+05   -0.75831063E+06
'Wurtzite'                         97.434    23.846    4   1.0000 'Zn++'  1.0000 'SO4--'  -4.0000 'H2O'  4.0000 'H2(aq)'
'Wurtzite'                           -59.2851  -55.1895  -50.4665  -46.1215  -41.8402  -38.5212  -35.9777  -34.1494
'Wurtzite'                        0.20166915E+03   -0.12887118E+04   -0.19371157E+00    0.55268394E+05   -0.38327869E+07
'Xonotlite'                       714.989   256.900    4 -12.0000 'H+'  -5.0000 'H2O'  6.0000 'Ca++'  6.0000 'H4SiO4(aq)'
'Xonotlite'                          100.5367   91.3349   80.7856   71.1700   61.6857   54.0960   47.7370   42.1037
'Xonotlite'                       0.26299248E+03   -0.16731336E+04   -0.25672707E+00    0.11870678E+06   -0.49379103E+07
'Zincite'                          81.369    14.340    3  -2.0000 'H+'  1.0000 'H2O'  1.0000 'Zn++'
'Zincite'                             12.6325   11.2070    9.5795    8.1079    6.6664    5.5155    4.5449    3.6720
'Zincite'                         0.55495924E+02   -0.35567268E+03   -0.53489712E-01    0.23303815E+05   -0.10245817E+07
'Zn_Rockbridgite'                 658.709  .000E+00    6  -7.0000 'H+'  5.0000 'H2O'  3.0000 'H2PO4-'  1.0000 'Zn++'  4.0000 'Fe++'  -2.0000 'H2(aq)'
'Zn_Rockbridgite'                     68.7670   60.0236   49.7598   40.1644   30.4738   22.6098   16.0506   10.4160
'Zn_Rockbridgite'                 0.67237738E+02   -0.46565459E+03   -0.73708786E-01    0.55845579E+05   -0.20217613E+07
'Zn3(PO4)2'                       386.053  .000E+00    3  -4.0000 'H+'  2.0000 'H2PO4-'  3.0000 'Zn++'
'Zn3(PO4)2'                           17.1235   14.4946   11.4183    8.5670    5.6582    3.1652    0.8121   -1.7103
'Zn3(PO4)2'                       0.38395356E+03   -0.24490719E+04   -0.37334087E+00    0.14096319E+06   -0.76016095E+07
'Zn3(PO4)2:2H2O'                  422.083  .000E+00    4  -4.0000 'H+'  2.0000 'H2O'  2.0000 'H2PO4-'  3.0000 'Zn++'
'Zn3(PO4)2:2H2O'                      10.1944    8.2564    6.0556    4.0986    2.1806    0.5673   -0.9952   -2.8001
'Zn3(PO4)2:2H2O'                  0.39220737E+03   -0.25025427E+04   -0.37374128E+00    0.14108430E+06   -0.76088209E+07
'Zn3(PO4)2:H2O'                   404.068  .000E+00    4  -4.0000 'H+'  1.0000 'H2O'  2.0000 'H2PO4-'  3.0000 'Zn++'
'Zn3(PO4)2:H2O'                       13.1521   10.9287    8.3592    6.0181    3.6667    1.6625   -0.2557   -2.3867
'Zn3(PO4)2:H2O'                   0.38805722E+03   -0.24754446E+04   -0.37352299E+00    0.14081796E+06   -0.76045254E+07
'Zn5(PO4)3Cl'                     647.217  .000E+00    4  -6.0000 'H+'  1.0000 'Cl-'  3.0000 'H2PO4-'  5.0000 'Zn++'
'Zn5(PO4)3Cl'                         24.8877   24.8877   24.8877   24.8877   24.8877   24.8877   24.8877   24.8877
'Zn5(PO4)3Cl'                     0.35415688E-06    0.24887698E+02   -0.29429855E-09    0.13870719E-03   -0.88430382E-02
'Zn5(PO4)3OH'                     628.772  .000E+00    4  -7.0000 'H+'  1.0000 'H2O'  3.0000 'H2PO4-'  5.0000 'Zn++'
'Zn5(PO4)3OH'                         13.2203   13.2203   13.2203   13.2203   13.2203   13.2203   13.2203   13.2203
'Zn5(PO4)3OH'                     0.40335923E-06    0.13220297E+02   -0.33466481E-09    0.15822336E-03   -0.10102487E-01
'ZnHPO4'                          161.349  .000E+00    3  -1.0000 'H+'  1.0000 'H2PO4-'  1.0000 'Zn++'
'ZnHPO4'                              -1.0528   -2.3242   -3.8078   -5.1804   -6.5742   -7.7555   -8.8509  -10.0019
'ZnHPO4'                          0.16395795E+03   -0.10563234E+04   -0.15903186E+00    0.60794866E+05   -0.32581688E+07
'ZnSiO3glass'                     141.454  .000E+00    4  -2.0000 'H+'  -1.0000 'H2O'  1.0000 'H4SiO4(aq)'  1.0000 'Zn++'
'ZnSiO3glass'                          3.2475    1.7582    0.1060   -1.3297   -2.6640   -3.6649   -4.4599   -5.1425
'ZnSiO3glass'                     0.61485752E+02   -0.40632252E+03   -0.53607889E-01    0.25617862E+05   -0.10826006E+07
'Zoisite'                         454.359   135.900    5 -13.0000 'H+'  3.0000 'Al+++'  2.0000 'Ca++'  1.0000 'H2O'  3.0000 'H4SiO4(aq)'
'Zoisite'                             52.0143   44.1318   35.0247   26.6376   18.2029   11.2364    5.1479   -0.4854
'Zoisite'                         0.31692188E+03   -0.20310545E+04   -0.33066198E+00    0.12861506E+06   -0.56261747E+07
'Hg,l'                            200.590    14.822    5  -2.0000 ' H+'  1.0000 'Hg++'  1.0000 ' H2O'  -1.0000 'H2O'  1.0000 'H2(aq)'
'Hg,l'                               -34.5566  -31.9272  -28.8263  -25.9070  -22.9424  -20.5377  -18.5551  -16.9046
'Hg,l'                            0.27892044E+02   -0.17928921E+03   -0.22891291E-01   -0.43186300E+03   -0.29171650E+06
'null'   0.  0. 0
'Ar(g)'                            39.948  .100E-09    1   1.0000 'Ar(aq)'
'Ar(g)'                               -2.6349   -2.8587   -3.0368   -3.1159   -3.0982   -2.9978   -2.8407   -2.6305
'Ar(g)'                          -0.17494561E+02    0.10562332E+03    0.21519772E-01   -0.64013465E+04    0.55542129E+06
'Br2(g)'                          159.818  .100E-09    3   2.0000 'Br-'  2.0000 'H+'  -1.0000 'H2(aq)'
'Br2(g)'                              44.3056   40.0798   34.9839   30.0764   24.9311   20.5432   16.6286   12.8883
'Br2(g)'                          0.23677006E+03   -0.15084420E+04   -0.24181511E+00    0.98757203E+05   -0.53001638E+07
'CH4(g)'                           16.043  .100E-09    4   1.0000 'HCO3-'  1.0000 'H+'  -3.0000 'H2O'  4.0000 'H2(aq)'
'CH4(g)'                             -46.5634  -43.0264  -38.7629  -34.6599  -30.3941  -26.8438  -23.8368  -21.2558
'CH4(g)'                          0.21672438E+02   -0.14073474E+03   -0.10328050E-01   -0.72932960E+04    0.15731400E+06
'Cl2(g)'                           70.906  .100E-09    3   2.0000 'Cl-'  2.0000 'H+'  -1.0000 'H2(aq)'
'Cl2(g)'                              54.2476   49.0530   42.8510   36.9330   30.7879   25.6041   21.0369   16.7475
'Cl2(g)'                          0.23544298E+03   -0.14998367E+04   -0.24225399E+00    0.10085118E+06   -0.52079617E+07
'CO(g)'                            28.011  .100E-09    4  -2.0000 'H2O'  1.0000 'HCO3-'  1.0000 'H+'  1.0000 'H2(aq)'
'CO(g)'                               -7.2067   -7.3885   -7.6218   -7.8652   -8.1533   -8.4451   -8.7699   -9.1820
'CO(g)'                           0.79349662E+02   -0.51144238E+03   -0.79340600E-01    0.27850638E+05   -0.15823564E+07
'CO2(g)'                           44.010  .100E-09    3  -1.0000 'H2O'  1.0000 'HCO3-'  1.0000 'H+'
'CO2(g)'                              -7.6881   -7.8264   -8.0640   -8.3674   -8.7794   -9.2294   -9.7389  -10.3702
'CO2(g)'                          0.10116673E+03   -0.65009004E+03   -0.10319228E+00    0.36069031E+05   -0.21643790E+07
'F2(g)'                            37.997  .100E-09    3   2.0000 'F-'  2.0000 'H+'  -1.0000 'H2(aq)'
'F2(g)'                              112.3116  101.7175   89.3304   77.7845   66.1232   56.6021   48.5290   41.3404
'F2(g)'                           0.25132809E+03   -0.16072609E+04   -0.25619481E+00    0.12374443E+06   -0.54787442E+07
'H2(g)'                             2.016  .100E-09    1   1.0000 'H2(aq)'
'H2(g)'                               -2.9789   -3.0762   -3.1126   -3.0668   -2.9312   -2.7421   -2.5157   -2.2490
'H2(g)'                          -0.19867067E+02    0.12202098E+03    0.23386679E-01   -0.76308000E+04    0.59714391E+06
'H2O(g)'                           18.015  .100E-09    1   1.0000 'H2O'
'H2O(g)'                               2.2144    1.5001    0.7031    0.0015   -0.6588   -1.1529   -1.5314   -1.8267
'H2O(g)'                          0.21241622E+01   -0.20304836E+02   -0.98890486E-04    0.28794594E+04    0.65861388E+04
'H2S(g)'                           34.080  .100E-09    4   2.0000 'H+'  1.0000 'SO4--'  -4.0000 'H2O'  4.0000 'H2(aq)'
'H2S(g)'                             -57.8045  -54.0044  -49.6035  -45.5387  -41.5077  -38.3446  -35.8672  -34.0060
'H2S(g)'                          0.14948483E+03   -0.96074534E+03   -0.14155926E+00    0.38418424E+05   -0.28097399E+07
'HCl(g)'                           36.461  .100E-09    2   1.0000 'Cl-'  1.0000 'H+'
'HCl(g)'                               7.4593    6.2931    4.8736    3.4912    2.0177    0.7299   -0.4604   -1.6612
'HCl(g)'                          0.10847446E+03   -0.69399721E+03   -0.10981256E+00    0.42076222E+05   -0.23229661E+07
'He(g)'                             4.003  .100E-09    1   1.0000 'He(aq)'
'He(g)'                               -3.3754   -3.4143   -3.3854   -3.2787   -3.0797   -2.8358   -2.5599   -2.2456
'He(g)'                          -0.20299735E+02    0.12428459E+03    0.24605386E-01   -0.77210399E+04    0.57958814E+06
'Hg(g)'                           200.590  .100E-09    3  -2.0000 'H+'  1.0000 'Hg++'  1.0000 'H2(aq)'
'Hg(g)'                              -27.9868  -26.3430  -24.3696  -22.4756  -20.5157  -18.9002  -17.5545  -16.4299
'Hg(g)'                           0.29620239E+02   -0.19536617E+03   -0.24389419E-01    0.32907860E+04   -0.31166980E+06
'I2(g)'                           253.809  .100E-09    3   2.0000 'H+'  2.0000 'I-'  -1.0000 'H2(aq)'
'I2(g)'                               27.3188   24.6546   21.3605   18.0995   14.5718   11.4575    8.5728    5.6866
'I2(g)'                           0.22573708E+03   -0.14349590E+04   -0.23285680E+00    0.89229437E+05   -0.50122546E+07
'Kr(g)'                            83.800  .100E-09    1   1.0000 'Kr(aq)'
'Kr(g)'                               -2.3097   -2.6051   -2.8237   -2.9108   -2.8764   -2.7450   -2.5503   -2.3007
